#Simulate Step number,Current lidar reading,Estimated lead car speed from lidar reading,Acceleration command from MPC,Speed command from MPC,Distance command from MPC,Measure Speed,Update lidar reading,Time taken by task
10418.0000,84.0759,21.2929,-0.0008,21.9788,-0.0000,21.9788,84.0759,35
10419.0000,83.9759,19.9779,-0.0008,21.9788,-0.0000,21.9788,83.9759,32
10420.0000,84.0500,23.4608,-0.0008,21.9788,-0.0000,21.9788,84.0500,26
10421.0000,83.9373,19.7754,2.0000,22.0788,0.0025,22.0788,83.9373,32
10422.0000,83.9511,22.3542,-0.0008,22.0787,-0.0000,22.0787,83.9511,34
10423.0000,83.8926,20.9095,-0.0008,22.0787,-0.0000,22.0787,83.8926,21
10424.0000,83.9548,23.3214,-0.0008,22.0786,-0.0000,22.0786,83.9548,32
10425.0000,83.9068,21.1206,-0.0008,22.0786,-0.0000,22.0786,83.9068,29
10426.0000,83.8492,20.9248,-0.0008,22.0786,-0.0000,22.0786,83.8492,15
10427.0000,84.8503,20.0234,0.0000,0.0100,0.0100,22.0786,84.8503,1
10428.0000,84.9092,23.2564,-0.0008,22.0785,-0.0000,22.0785,84.9092,49
10429.0000,84.9347,22.6374,2.0000,22.1785,0.0025,22.1785,84.9347,45
10430.0000,84.8929,21.3422,-0.0008,22.1785,-0.0000,22.1785,84.8929,23
10431.0000,84.8204,20.7304,-0.0008,22.1784,-0.0000,22.1784,84.8204,38
10432.0000,84.8543,22.8558,-0.0008,22.1784,-0.0000,22.1784,84.8543,74
10433.0000,84.7829,20.7495,-0.0008,22.1784,-0.0000,22.1784,84.7829,26
10434.0000,84.7335,21.1911,-0.0008,22.1783,-0.0000,22.1783,84.7335,58
10435.0000,84.6768,21.0437,-0.0008,22.1783,-0.0000,22.1783,84.6768,75
10436.0000,84.6426,21.4945,-0.0008,22.1782,-0.0000,22.1782,84.6426,51
10437.0000,84.5627,20.4807,-4.0000,21.9782,0.0450,21.9782,84.5627,26
10438.0000,84.6121,22.9661,-0.0008,21.9782,-0.0000,21.9782,84.6121,15
10439.0000,84.5550,20.8296,-0.2485,21.9658,0.0497,21.9658,84.5550,46
10440.0000,84.5862,22.5900,-0.0008,21.9657,-0.0000,21.9657,84.5862,44
10441.0000,84.6483,23.2073,-0.0008,21.9657,-0.0000,21.9657,84.6483,27
10442.0000,84.5949,20.9483,2.0000,22.0657,0.0025,22.0657,84.5949,23
10443.0000,84.5132,20.4305,-0.0008,22.0657,-0.0000,22.0657,84.5132,34
10444.0000,84.5650,23.1022,-0.0008,22.0656,-0.0000,22.0656,84.5650,44
10445.0000,84.5011,20.7879,-0.0008,22.0656,-0.0000,22.0656,84.5011,29
10446.0000,84.4629,21.3015,-0.0008,22.0655,-0.0000,22.0655,84.4629,43
10447.0000,84.4588,21.9833,-0.0008,22.0655,-0.0000,22.0655,84.4588,24
10448.0000,84.4276,21.4420,-0.0008,22.0655,-0.0000,22.0655,84.4276,28
10449.0000,84.3918,21.3501,-0.0008,22.0654,-0.0000,22.0654,84.3918,46
10450.0000,84.4706,23.6412,-0.0008,22.0654,-0.0000,22.0654,84.4706,37
10451.0000,84.4733,22.1687,2.0000,22.1654,0.0525,22.1654,84.4733,18
10452.0000,84.4518,21.7356,-0.0008,22.1653,-0.0000,22.1653,84.4518,35
10453.0000,84.4436,21.9008,-4.0000,21.9653,0.0948,21.9653,84.4436,42
10454.0000,84.4638,22.3697,-0.0009,21.9653,-0.0000,21.9653,84.4638,29
10455.0000,84.3934,20.5569,-0.0008,21.9653,-0.0000,21.9653,84.3934,19
10456.0000,84.4373,22.8431,-0.0008,21.9652,-0.0000,21.9652,84.4373,28
10457.0000,84.4391,22.0023,-0.0008,21.9652,-0.0000,21.9652,84.4391,14
10458.0000,84.3779,20.7397,-0.0008,21.9651,-0.0000,21.9651,84.3779,31
10459.0000,84.3635,21.6778,-0.0008,21.9651,-0.0000,21.9651,84.3635,34
10460.0000,84.2662,20.0187,-0.0008,21.9651,-0.0000,21.9651,84.2662,38
10461.0000,84.1931,20.4039,-4.0000,21.7651,0.7667,21.7651,84.1931,35
10462.0000,84.2328,22.5587,-0.0008,21.7650,-0.0000,21.7650,84.2328,31
10463.0000,84.1622,20.3525,-0.0008,21.7650,-0.0000,21.7650,84.1622,49
10464.0000,84.1643,21.8082,-0.0008,21.7649,-0.0000,21.7649,84.1643,12
10465.0000,84.2155,22.7886,-0.0008,21.7649,-0.0000,21.7649,84.2155,17
10466.0000,84.3096,23.6973,2.0000,21.8649,0.0025,21.8649,84.3096,35
10467.0000,84.2517,20.7560,2.0000,21.9649,0.0025,21.9649,84.2517,21
10468.0000,84.2980,22.8916,-0.0008,21.9649,-0.0000,21.9649,84.2980,23
10469.0000,84.3083,22.1696,-0.0008,21.9648,-0.0000,21.9648,84.3083,37
10470.0000,84.3317,22.4329,-0.0008,21.9648,-0.0000,21.9648,84.3317,22
10471.0000,84.2329,19.8881,-4.0000,21.7648,0.0250,21.7648,84.2329,47
10472.0000,84.2315,21.7382,-0.0009,21.7647,-0.0000,21.7647,84.2315,36
10473.0000,84.1743,20.6197,-0.0008,21.7647,-0.0000,21.7647,84.1743,50
10474.0000,84.1620,21.5197,-0.0010,21.7646,-0.0000,21.7646,84.1620,21
10475.0000,84.2480,23.4844,-0.0008,21.7646,-0.0000,21.7646,84.2480,29
10476.0000,84.2245,21.3441,2.0000,21.8646,0.0025,21.8646,84.2245,14
10477.0000,84.1491,20.3570,-0.0008,21.8646,-0.0000,21.8646,84.1491,23
10478.0000,84.2204,23.2897,-0.0008,21.8645,-0.0000,21.8645,84.2204,31
10479.0000,84.2312,22.1321,2.0000,21.9645,0.0025,21.9645,84.2312,27
10480.0000,84.1583,20.5066,-0.0008,21.9645,-0.0000,21.9645,84.1583,25
10481.0000,84.0935,20.5666,-4.0000,21.7645,0.7667,21.7645,84.0935,28
10482.0000,84.1666,23.2272,-0.0008,21.7644,-0.0000,21.7644,84.1666,42
10483.0000,84.2700,23.8833,2.0000,21.8644,0.0025,21.8644,84.2700,10
10484.0000,84.2955,22.4248,2.0000,21.9644,0.0025,21.9644,84.2955,15
10485.0000,84.2007,20.0667,-0.0008,21.9644,-0.0000,21.9644,84.2007,59
10486.0000,84.2506,22.9624,-0.0008,21.9644,-0.0000,21.9644,84.2506,55
10487.0000,84.3338,23.6290,-0.0008,21.9643,-0.0000,21.9643,84.3338,27
10488.0000,84.3935,23.2090,2.0000,22.0643,0.0025,22.0643,84.3935,28
10489.0000,84.4822,23.8429,0.2134,22.0750,0.0003,22.0750,84.4822,29
10490.0000,84.4557,21.5946,2.0000,22.1750,0.0025,22.1750,84.4557,19
10491.0000,84.4174,21.4103,-0.0008,22.1750,-0.0000,22.1750,84.4174,22
10492.0000,84.4188,22.2013,-0.0008,22.1749,-0.0000,22.1749,84.4188,13
10493.0000,84.3534,20.8673,-0.0008,22.1749,-0.0000,22.1749,84.3534,28
10494.0000,84.2934,20.9750,-0.0008,22.1748,-0.0000,22.1748,84.2934,16
10495.0000,84.2305,20.9165,-0.0008,22.1748,-0.0000,22.1748,84.2305,26
10496.0000,84.2608,22.7812,-0.0008,22.1748,-0.0000,22.1748,84.2608,20
10497.0000,84.3398,23.7546,-0.0008,22.1747,-0.0000,22.1747,84.3398,45
10498.0000,84.3877,23.1821,2.0000,22.2747,0.0025,22.2747,84.3877,20
10499.0000,84.4544,23.6101,-0.0008,22.2747,-0.0000,22.2747,84.4544,27
10500.0000,84.4668,22.5280,0.2523,22.2873,0.0009,22.2873,84.4668,42
10501.0000,84.5225,23.4042,0.1217,22.2934,-0.0000,22.2934,84.5225,33
10502.0000,84.4097,20.0386,-0.0008,22.2933,-0.0000,22.2933,84.4097,27
10503.0000,84.3115,20.3295,-0.0008,22.2933,-0.0000,22.2933,84.3115,18
10504.0000,84.2181,20.4248,-0.0008,22.2933,-0.0000,22.2933,84.2181,37
10505.0000,84.1697,21.2244,-4.0000,22.0933,0.0948,22.0933,84.1697,21
10506.0000,84.1313,21.2263,-4.0000,21.8933,0.7667,21.8933,84.1313,56
10507.0000,84.1949,23.1657,-0.0008,21.8932,-0.0000,21.8932,84.1949,15
10508.0000,84.2548,23.1399,2.0000,21.9932,0.0025,21.9932,84.2548,39
10509.0000,84.2485,21.8883,0.8182,22.0341,0.0010,22.0341,84.2485,29
10510.0000,84.2577,22.2187,-0.0008,22.0341,-0.0000,22.0341,84.2577,60
10511.0000,84.3141,23.1622,-0.0008,22.0340,-0.0000,22.0340,84.3141,30
10512.0000,84.3551,22.8538,0.0335,22.0357,0.0000,22.0357,84.3551,10
10513.0000,84.4374,23.6821,-0.0008,22.0357,-0.0000,22.0357,84.4374,29
10514.0000,84.5265,23.8680,2.0000,22.1357,0.0025,22.1357,84.5265,19
10515.0000,84.5689,23.0323,2.0000,22.2357,0.0025,22.2357,84.5689,31
10516.0000,84.6060,22.9785,-0.0008,22.2356,-0.0000,22.2356,84.6060,34
10517.0000,84.5535,21.1860,-0.0008,22.2356,-0.0000,22.2356,84.5535,24
10518.0000,84.6074,23.3141,-0.0008,22.2356,-0.0000,22.2356,84.6074,27
10519.0000,84.5554,21.1953,-0.0008,22.2355,-0.0000,22.2355,84.5554,51
10520.0000,84.5223,21.5731,-0.0008,22.2355,-0.0000,22.2355,84.5223,18
10521.0000,84.4350,20.4886,-0.0008,22.2354,-0.0000,22.2354,84.4350,22
10522.0000,84.4048,21.6322,-0.0008,22.2354,-0.0000,22.2354,84.4048,13
10523.0000,84.3075,20.2885,-0.0008,22.2354,-0.0000,22.2354,84.3075,12
10524.0000,84.2036,20.1580,-0.0008,22.2353,-0.0000,22.2353,84.2036,41
10525.0000,84.2194,22.5504,-0.0008,22.2353,-0.0000,22.2353,84.2194,26
10526.0000,84.2224,22.2969,-0.0008,22.2352,-0.0000,22.2352,84.2224,76
10527.0000,84.2310,22.4068,-0.0008,22.2352,-0.0000,22.2352,84.2310,24
10528.0000,84.2281,22.1766,-0.0008,22.2352,-0.0000,22.2352,84.2281,23
10529.0000,84.2201,22.0748,-0.0008,22.2351,-0.0000,22.2351,84.2201,33
10530.0000,84.2705,23.2434,-0.0008,22.2351,-0.0000,22.2351,84.2705,35
10531.0000,84.3173,23.1716,-0.0008,22.2350,-0.0000,22.2350,84.3173,28
10532.0000,84.3026,21.9399,-0.0008,22.2350,-0.0000,22.2350,84.3026,20
10533.0000,84.2548,21.2805,-0.0008,22.2350,-0.0000,22.2350,84.2548,30
10534.0000,84.3352,23.8416,-0.0008,22.2349,-0.0000,22.2349,84.3352,12
10535.0000,84.3104,21.7901,2.0000,22.3349,0.0025,22.3349,84.3104,36
10536.0000,85.3243,20.2764,0.0000,0.0100,0.0100,22.3349,85.3243,0
10537.0000,85.2315,20.4799,-0.0008,22.3349,-0.0000,22.3349,85.2315,38
10538.0000,85.2036,21.7760,-0.0008,22.3348,-0.0000,22.3348,85.2036,14
10539.0000,85.1857,21.9786,-0.0008,22.3348,-0.0000,22.3348,85.1857,58
10540.0000,85.1880,22.3791,-0.0009,22.3348,-0.0000,22.3348,85.1880,17
10541.0000,85.2331,23.2382,-0.0008,22.3347,-0.0000,22.3347,85.2331,15
10542.0000,85.3195,24.0612,-0.0008,22.3347,-0.0000,22.3347,85.3195,38
10543.0000,85.2860,21.7162,2.0000,22.4347,0.0025,22.4347,85.2860,25
10544.0000,85.2702,22.1174,-0.0008,22.4346,-0.0000,22.4346,85.2702,22
10545.0000,85.1611,20.2539,-0.0008,22.4346,-0.0000,22.4346,85.1611,36
10546.0000,85.0655,20.5211,-0.0008,22.4346,-0.0000,22.4346,85.0655,42
10547.0000,84.9711,20.5478,-0.0008,22.4345,-0.0000,22.4345,84.9711,39
10548.0000,85.0016,23.0442,-0.0008,22.4345,-0.0000,22.4345,85.0016,75
10549.0000,85.0100,22.6524,1.9992,22.5344,-0.0000,22.5344,85.0100,15
10550.0000,84.9116,20.5673,-0.0008,22.5344,-0.0000,22.5344,84.9116,11
10551.0000,84.7971,20.2432,-0.0008,22.5344,-0.0000,22.5344,84.7971,30
10552.0000,84.7984,22.5609,-0.0008,22.5343,-0.0000,22.5343,84.7984,56
10553.0000,84.7025,20.6164,-0.0008,22.5343,-0.0000,22.5343,84.7025,31
10554.0000,84.6802,22.0876,-0.0008,22.5342,-0.0000,22.5342,84.6802,36
10555.0000,84.7309,23.5481,-0.0008,22.5342,-0.0000,22.5342,84.7309,68
10556.0000,84.6935,21.7874,-0.0008,22.5342,-0.0000,22.5342,84.6935,9
10557.0000,84.7063,22.7896,-0.0008,22.5341,-0.0000,22.5341,84.7063,18
10558.0000,84.6581,21.5695,-0.0008,22.5341,-0.0000,22.5341,84.6581,13
10559.0000,84.7069,23.5098,-0.0008,22.5340,-0.0000,22.5340,84.7069,22
10560.0000,84.6584,21.5644,-0.0008,22.5340,-0.0000,22.5340,84.6584,16
10561.0000,84.7428,24.2221,-0.0008,22.5340,-0.0000,22.5340,84.7428,24
10562.0000,84.7296,22.3196,2.0000,22.6340,0.0025,22.6340,84.7296,21
10563.0000,84.6360,20.7632,-0.0008,22.6339,-0.0000,22.6339,84.6360,48
10564.0000,84.6629,23.1706,-0.0009,22.6339,-0.0000,22.6339,84.6629,27
10565.0000,84.6942,23.2607,-0.0008,22.6338,-0.0000,22.6338,84.6942,119
10566.0000,84.6238,21.2251,-0.0009,22.6338,-0.0000,22.6338,84.6238,64
10567.0000,84.5988,22.1340,-0.0008,22.6338,-0.0000,22.6338,84.5988,27
10568.0000,84.6548,23.7553,0.0378,22.6356,-0.0000,22.6356,84.6548,26
10569.0000,84.5788,21.1149,-0.0008,22.6356,-0.0000,22.6356,84.5788,44
10570.0000,84.5021,21.1025,-0.0008,22.6356,-0.0000,22.6356,84.5021,13
10571.0000,84.4337,21.2666,-0.0008,22.6355,-0.0000,22.6355,84.4337,20
10572.0000,84.3660,21.2822,-0.0008,22.6355,-0.0000,22.6355,84.3660,23
10573.0000,85.5791,24.2616,0.0000,0.0100,0.0100,22.6355,85.5791,0
10574.0000,85.5805,22.7143,2.0000,22.7355,0.0025,22.7355,85.5805,20
10575.0000,85.5121,21.3667,-0.0008,22.7354,-0.0000,22.7354,85.5121,19
10576.0000,85.4348,21.1898,-0.0008,22.7354,-0.0000,22.7354,85.4348,35
10577.0000,85.3404,20.8471,-0.0008,22.7354,-0.0000,22.7354,85.3404,30
10578.0000,85.2828,21.5829,-0.0008,22.7353,-0.0000,22.7353,85.2828,33
10579.0000,85.1783,20.6452,-0.0008,22.7353,-0.0000,22.7353,85.1783,32
10580.0000,85.1410,21.9903,-0.0008,22.7352,-0.0000,22.7352,85.1410,39
10581.0000,85.1125,22.1635,-0.0008,22.7352,-0.0000,22.7352,85.1125,33
10582.0000,85.1613,23.7128,-0.0008,22.7352,-0.0000,22.7352,85.1613,40
10583.0000,85.0557,20.6229,0.0378,22.7371,-0.0000,22.7371,85.0557,32
10584.0000,85.0748,23.1189,-0.0008,22.7370,-0.0000,22.7370,85.0748,13
10585.0000,84.9771,20.7830,-0.0008,22.7370,-0.0000,22.7370,84.9771,27
10586.0000,85.0083,23.3608,-0.0008,22.7369,-0.0000,22.7369,85.0083,16
10587.0000,86.0799,21.4323,0.0000,0.0100,0.0100,22.7369,86.0799,1
10588.0000,86.0710,22.5594,-0.0009,22.7369,-0.0000,22.7369,86.0710,32
10589.0000,86.0954,23.2257,-0.0008,22.7369,-0.0000,22.7369,86.0954,39
10590.0000,86.1292,23.4115,-0.0008,22.7368,-0.0000,22.7368,86.1292,26
10591.0000,86.0940,22.0339,-0.0008,22.7368,-0.0000,22.7368,86.0940,16
10592.0000,86.0042,20.9395,-0.0008,22.7367,-0.0000,22.7367,86.0042,58
10593.0000,85.9731,22.1149,-0.0008,22.7367,-0.0000,22.7367,85.9731,19
10594.0000,85.9837,22.9496,-0.0008,22.7367,-0.0000,22.7367,85.9837,26
10595.0000,86.0155,23.3719,-0.0008,22.7366,-0.0000,22.7366,86.0155,27
10596.0000,87.1131,21.9526,0.0000,0.0100,0.0100,22.7366,87.1131,0
10597.0000,87.0178,20.8305,-0.0008,22.7366,-0.0000,22.7366,87.0178,28
10598.0000,86.9387,21.1552,-0.0008,22.7365,-0.0000,22.7365,86.9387,14
10599.0000,86.8935,21.8308,-0.0008,22.7365,-0.0000,22.7365,86.8935,40
10600.0000,86.9601,24.0698,-0.0008,22.7365,-0.0000,22.7365,86.9601,20
10601.0000,87.0145,23.8739,2.0000,22.8365,0.0025,22.8365,87.0145,30
10602.0000,86.9567,21.6813,-0.0008,22.8364,-0.0000,22.8364,86.9567,45
10603.0000,86.8806,21.3133,-0.0008,22.8364,-0.0000,22.8364,86.8806,18
10604.0000,86.8936,23.0961,-0.0008,22.8363,-0.0000,22.8363,86.8936,23
10605.0000,86.9491,23.9465,-0.0008,22.8363,-0.0000,22.8363,86.9491,34
10606.0000,86.8585,21.0252,-0.0008,22.8363,-0.0000,22.8363,86.8585,26
10607.0000,86.9145,23.9557,-0.0008,22.8362,-0.0000,22.8362,86.9145,43
10608.0000,86.9932,24.4104,-0.0008,22.8362,-0.0000,22.8362,86.9932,53
10609.0000,87.0618,24.2590,2.0000,22.9362,0.0025,22.9362,87.0618,20
10610.0000,86.9360,20.4661,1.8466,23.0285,0.0023,23.0285,86.9360,24
10611.0000,86.8818,21.9438,-0.0008,23.0285,-0.0000,23.0285,86.8818,24
10612.0000,86.9331,24.0534,-0.0008,23.0284,-0.0000,23.0284,86.9331,11
10613.0000,86.9829,24.0260,-0.0008,23.0284,-0.0000,23.0284,86.9829,17
10614.0000,87.0316,24.0016,-0.0008,23.0283,-0.0000,23.0283,87.0316,21
10615.0000,86.9628,21.6524,-0.0008,23.0283,-0.0000,23.0283,86.9628,45
10616.0000,86.8361,20.4942,-0.0008,23.0283,-0.0000,23.0283,86.8361,12
10617.0000,86.7536,21.3779,-0.0008,23.0282,-0.0000,23.0282,86.7536,16
10618.0000,86.7710,23.3765,-0.0008,23.0282,-0.0000,23.0282,86.7710,14
10619.0000,86.7953,23.5175,0.1217,23.0343,-0.0000,23.0343,86.7953,29
10620.0000,86.8087,23.3021,-0.0008,23.0342,-0.0000,23.0342,86.8087,35
10621.0000,86.8169,23.1974,-0.0008,23.0342,-0.0000,23.0342,86.8169,25
10622.0000,86.8141,22.9792,-0.0008,23.0341,-0.0000,23.0341,86.8141,29
10623.0000,86.7573,21.8979,-0.0008,23.0341,-0.0000,23.0341,86.7573,20
10624.0000,86.8143,24.1752,0.0035,23.0343,-0.0000,23.0343,86.8143,24
10625.0000,86.8232,23.2119,-0.0008,23.0342,-0.0000,23.0342,86.8232,92
10626.0000,86.7235,21.0398,-0.0008,23.0342,-0.0000,23.0342,86.7235,26
10627.0000,86.6561,21.6868,-0.0008,23.0342,-0.0000,23.0342,86.6561,27
10628.0000,86.5812,21.5359,-0.0008,23.0341,-0.0000,23.0341,86.5812,19
10629.0000,86.6519,24.4481,-0.0008,23.0341,-0.0000,23.0341,86.6519,23
10630.0000,86.5632,21.2589,-0.0008,23.0340,-0.0000,23.0340,86.5632,7
10631.0000,86.6321,24.4124,-0.0008,23.0340,-0.0000,23.0340,86.6321,67
10632.0000,86.5146,20.6852,-0.0008,23.0340,-0.0000,23.0340,86.5146,45
10633.0000,86.3983,20.7078,-0.0008,23.0339,-0.0000,23.0339,86.3983,12
10634.0000,86.3500,22.0662,-0.0008,23.0339,-0.0000,23.0339,86.3500,11
10635.0000,86.2755,21.5451,-0.0008,23.0338,-0.0000,23.0338,86.2755,53
10636.0000,86.2816,23.1558,-0.0008,23.0338,-0.0000,23.0338,86.2816,30
10637.0000,86.2705,22.8110,-0.0008,23.0338,-0.0000,23.0338,86.2705,34
10638.0000,86.1843,21.3099,-0.0008,23.0337,-0.0000,23.0337,86.1843,10
10639.0000,86.1333,22.0131,-0.0008,23.0337,-0.0000,23.0337,86.1333,81
10640.0000,86.1967,24.3020,-0.0008,23.0336,-0.0000,23.0336,86.1967,46
10641.0000,86.1351,21.7024,-4.0000,22.8336,0.7667,22.8336,86.1351,35
10642.0000,86.0430,20.9909,-0.0008,22.8336,-0.0000,22.8336,86.0430,41
10643.0000,86.0370,22.7149,-0.0008,22.8336,-0.0000,22.8336,86.0370,59
10644.0000,86.0047,22.1878,-0.0008,22.8335,-0.0000,22.8335,86.0047,14
10645.0000,85.9408,21.5553,-0.0009,22.8335,-0.0000,22.8335,85.9408,33
10646.0000,85.9372,22.7609,-0.0008,22.8334,-0.0000,22.8334,85.9372,33
10647.0000,86.0143,24.3757,-0.0008,22.8334,-0.0000,22.8334,86.0143,13
10648.0000,86.0476,23.5483,2.0000,22.9334,0.0025,22.9334,86.0476,28
10649.0000,85.9819,21.6197,-0.0008,22.9334,-0.0000,22.9334,85.9819,60
10650.0000,85.9430,22.1552,-0.0008,22.9333,-0.0000,22.9333,85.9430,23
10651.0000,85.8915,21.9044,-0.0008,22.9333,-0.0000,22.9333,85.8915,26
10652.0000,85.9526,24.1542,-0.0008,22.9332,-0.0000,22.9332,85.9526,17
10653.0000,85.9990,23.8607,-0.0008,22.9332,-0.0000,22.9332,85.9990,32
10654.0000,85.9342,21.6385,-0.0008,22.9332,-0.0000,22.9332,85.9342,42
10655.0000,85.8747,21.7434,-0.0009,22.9331,-0.0000,22.9331,85.8747,101
10656.0000,85.7653,20.7442,-0.0008,22.9331,-0.0000,22.9331,85.7653,31
10657.0000,85.7063,21.7530,-0.0008,22.9330,-0.0000,22.9330,85.7063,30
10658.0000,85.7470,23.7469,-0.0008,22.9330,-0.0000,22.9330,85.7470,11
10659.0000,85.8120,24.2332,-0.0008,22.9330,-0.0000,22.9330,85.8120,22
10660.0000,85.8709,24.1106,-0.0008,22.9329,-0.0000,22.9329,85.8709,20
10661.0000,85.8772,23.0588,-0.0008,22.9329,-0.0000,22.9329,85.8772,31
10662.0000,85.8903,23.1955,-0.0008,22.9328,-0.0000,22.9328,85.8903,22
10663.0000,85.8652,22.4310,-0.0008,22.9328,-0.0000,22.9328,85.8652,43
10664.0000,85.9070,23.7692,-0.0008,22.9328,-0.0000,22.9328,85.9070,11
10665.0000,85.8644,22.0800,-0.0008,22.9327,-0.0000,22.9327,85.8644,23
10666.0000,85.8297,22.2392,-0.0008,22.9327,-0.0000,22.9327,85.8297,26
10667.0000,85.7532,21.4017,-0.0008,22.9326,-0.0000,22.9326,85.7532,43
10668.0000,85.6466,20.8019,-0.0008,22.9326,-0.0000,22.9326,85.6466,30
10669.0000,86.8003,23.0730,0.0000,0.0100,0.0100,22.9326,86.8003,0
10670.0000,86.7371,21.6690,-0.0008,22.9326,-0.0000,22.9326,86.7371,30
10671.0000,86.6263,20.7163,-0.0008,22.9325,-0.0000,22.9325,86.6263,30
10672.0000,86.6245,22.8970,-0.0008,22.9325,-0.0000,22.9325,86.6245,42
10673.0000,86.5410,21.2617,-0.0008,22.9324,-0.0000,22.9324,86.5410,43
10674.0000,87.7081,23.3427,0.0000,0.0100,0.0100,22.9324,87.7081,1
10675.0000,87.5977,20.7238,-0.0008,22.9324,-0.0000,22.9324,87.5977,37
10676.0000,87.5637,22.2534,-0.0008,22.9324,-0.0000,22.9324,87.5637,33
10677.0000,87.4866,21.3896,-0.0008,22.9323,-0.0000,22.9323,87.4866,34
10678.0000,87.5292,23.7850,-0.0008,22.9323,-0.0000,22.9323,87.5292,30
10679.0000,87.4635,21.6180,-0.0008,22.9322,-0.0000,22.9322,87.4635,37
10680.0000,88.6019,22.7677,0.0000,0.0100,0.0100,22.9322,88.6019,0
10681.0000,88.5531,21.9561,-0.0008,22.9322,-0.0000,22.9322,88.5531,32
10682.0000,88.4678,21.2257,-0.0008,22.9322,-0.0000,22.9322,88.4678,45
10683.0000,88.5254,23.9852,-4.0000,22.7322,0.0948,22.7322,88.5254,27
10684.0000,88.4376,21.0260,2.0000,22.8322,0.0023,22.8322,88.4376,29
10685.0000,88.4988,24.0549,-0.0008,22.8321,-0.0000,22.8321,88.4988,33
10686.0000,88.4086,21.0788,2.0000,22.9321,0.0025,22.9321,88.4086,14
10687.0000,88.3995,22.7500,-0.0008,22.9321,-0.0000,22.9321,88.3995,56
10688.0000,88.3022,20.8857,-4.0000,22.7321,0.0450,22.7321,88.3022,10
10689.0000,88.3986,24.6597,-0.0008,22.7320,-0.0000,22.7320,88.3986,18
10690.0000,88.3704,22.2189,2.0000,22.8320,0.0525,22.8320,88.3704,14
10691.0000,88.4243,23.9094,-0.0008,22.8320,-0.0000,22.8320,88.4243,34
10692.0000,88.5168,24.7321,2.0000,22.9320,0.0025,22.9320,88.5168,36
10693.0000,88.5172,22.9903,2.0000,23.0320,0.0025,23.0320,88.5172,18
10694.0000,88.5349,23.3866,-0.0008,23.0320,-0.0000,23.0320,88.5349,13
10695.0000,88.4658,21.6487,-0.0008,23.0319,-0.0000,23.0319,88.4658,38
10696.0000,88.4977,23.6700,-0.0008,23.0319,-0.0000,23.0319,88.4977,14
10697.0000,88.4978,23.0338,-0.0008,23.0318,-0.0000,23.0318,88.4978,27
10698.0000,88.4004,21.0846,-0.0008,23.0318,-0.0000,23.0318,88.4004,40
10699.0000,88.4313,23.6500,-0.0008,23.0318,-0.0000,23.0318,88.4313,19
10700.0000,88.4782,23.9685,-0.0008,23.0317,-0.0000,23.0317,88.4782,36
10701.0000,88.5022,23.5234,0.4234,23.0529,0.0005,23.0529,88.5022,42
10702.0000,88.5664,24.3367,-0.0008,23.0528,-0.0000,23.0528,88.5664,20
10703.0000,88.6463,24.6999,2.0000,23.1528,0.1262,23.1528,88.6463,22
10704.0000,88.7256,24.7894,2.0000,23.2528,0.0025,23.2528,88.7256,38
10705.0000,88.7910,24.6115,2.0000,23.3528,0.0025,23.3528,88.7910,14
10706.0000,88.7079,21.7409,2.0000,23.4528,0.0025,23.4528,88.7079,52
10707.0000,88.6243,21.7814,-0.0008,23.4528,-0.0000,23.4528,88.6243,13
10708.0000,88.6436,23.8371,-0.0008,23.4528,-0.0000,23.4528,88.6436,14
10709.0000,88.6630,23.8448,0.1217,23.4589,-0.0000,23.4589,88.6630,32
10710.0000,88.6355,22.9087,-0.0008,23.4588,-0.0000,23.4588,88.6355,26
10711.0000,88.5726,22.2010,-0.0008,23.4588,-0.0000,23.4588,88.5726,40
10712.0000,88.5007,22.0208,-0.0008,23.4587,-0.0000,23.4587,88.5007,54
10713.0000,88.5700,24.8447,-0.0008,23.4587,-0.0000,23.4587,88.5700,24
10714.0000,88.6306,24.7082,1.5115,23.5343,0.0019,23.5343,88.6306,38
10715.0000,88.5805,22.5318,-0.0008,23.5342,-0.0000,23.5342,88.5805,19
10716.0000,88.6266,24.4571,-0.0008,23.5342,-0.0000,23.5342,88.6266,10
10717.0000,88.6808,24.6185,-0.0008,23.5341,-0.0000,23.5341,88.6808,31
10718.0000,88.6051,22.0199,0.0000,0.0100,0.0100,23.5341,88.6051,1
10719.0000,88.5863,23.1580,-0.0008,23.5341,-0.0000,23.5341,88.5863,17
10720.0000,88.5588,22.9828,-0.0008,23.5341,-0.0000,23.5341,88.5588,29
10721.0000,88.4543,21.4452,-0.0008,23.5340,-0.0000,23.5340,88.4543,55
10722.0000,88.3304,21.0567,-0.0008,23.5340,-0.0000,23.5340,88.3304,23
10723.0000,88.3814,24.5521,-0.0008,23.5339,-0.0000,23.5339,88.3814,10
10724.0000,88.4388,24.6825,-0.0008,23.5339,-0.0000,23.5339,88.4388,34
10725.0000,88.3254,21.2656,-0.0008,23.5339,-0.0000,23.5339,88.3254,13
10726.0000,88.2677,22.3808,-0.0008,23.5338,-0.0000,23.5338,88.2677,12
10727.0000,88.1941,22.0622,-0.0008,23.5338,-0.0000,23.5338,88.1941,75
10728.0000,88.1871,23.3927,-0.0008,23.5337,-0.0000,23.5337,88.1871,33
