Simulate Step number ,Current lidar reading,Estimated lead car speed from lidar reading,Acceleration command from MPC,Speed command from MPC,Distance command from MPC,Measure Speed,Update lidar reading
10200,111.028,28.7561,-7.83388e-06,28.9582,-9.79236e-09,28.9582,111.028
10201,111.018,28.7561,-7.98611e-06,28.9582,-9.98263e-09,28.9582,111.018
10202,111.008,28.7561,-7.99528e-06,28.9582,-9.99283e-09,28.9582,111.008
10203,110.998,28.7561,-7.97629e-06,28.9582,-9.97036e-09,28.9582,110.998
10204,110.993,28.7561,-4,28.7582,0.0422832,28.7582,110.993
10205,110.998,28.7561,-4,15.8404,68.1411,28.5582,110.998
10206,111.005,28.7561,2,28.6582,0.0025,28.6582,111.005
10207,111.008,28.7561,1.96752,28.7566,0.00245939,28.7566,111.008
10208,111.007,28.7561,-7.94683e-06,28.7566,-9.93354e-09,28.7566,111.007
10209,111.007,28.7561,-7.94683e-06,28.7566,-9.93354e-09,28.7566,111.007
10210,111.007,28.7561,-7.94684e-06,28.7566,-9.93354e-09,28.7566,111.007
10211,111.01,28.7561,-1.95154,28.659,0.0448438,28.659,111.01
10212,111.012,28.7561,1.96343,28.7572,0.00245428,28.7572,111.012
10213,111.012,28.7561,-7.94672e-06,28.7572,-9.9334e-09,28.7572,111.012
10214,111.012,28.7561,-7.94673e-06,28.7572,-9.93341e-09,28.7572,111.012
10215,111.012,28.7561,-7.94674e-06,28.7572,-9.93343e-09,28.7572,111.012
10216,111.012,28.7561,-7.94675e-06,28.7572,-9.93344e-09,28.7572,111.012
10217,111.012,28.7561,-7.94676e-06,28.7572,-9.93345e-09,28.7572,111.012
10218,111.012,28.7561,-7.94677e-06,28.7572,-9.93346e-09,28.7572,111.012
10219,111.017,28.7561,-4,15.847,68.1411,28.5572,111.017
10220,111.024,28.7561,2,28.6572,0.00249999,28.6572,111.024
10221,111.027,28.7561,2,28.7572,0.0025,28.7572,111.027
10222,111.027,28.7561,-7.94411e-06,28.7572,-9.93017e-09,28.7572,111.027
10223,111.027,28.7561,-7.94415e-06,28.7572,-9.93019e-09,28.7572,111.027
10224,111.027,28.7561,1.8521e-05,28.7572,2.31513e-08,28.7572,111.027
10225,111.027,28.7561,-7.94417e-06,28.7572,-9.93021e-09,28.7572,111.027
10226,111.026,28.7561,-7.94418e-06,28.7572,-9.93022e-09,28.7572,111.026
10227,111.026,28.7561,1.86299e-05,28.7572,2.32874e-08,28.7572,111.026
10228,111.029,28.7561,-1.87133,28.6636,0.044944,28.6636,111.029
10229,111.031,28.7561,1.89306,28.7582,0.00236633,28.7582,111.031
10230,111.031,28.7561,-7.94475e-06,28.7582,-9.93094e-09,28.7582,111.031
10231,111.031,28.7561,2.63681e-05,28.7582,3.29601e-08,28.7582,111.031
10232,111.031,28.7561,-7.94479e-06,28.7582,-9.93099e-09,28.7582,111.031
10233,111.031,28.7561,-7.94481e-06,28.7582,-9.93102e-09,28.7582,111.031
10234,111.03,28.7561,-7.94483e-06,28.7582,-9.93104e-09,28.7582,111.03
10235,111.03,28.7561,-7.94485e-06,28.7582,-9.93106e-09,28.7582,111.03
10236,111.035,28.7561,-4,15.8512,68.1411,28.5582,111.035
10237,111.043,28.7561,2,28.6582,0.0025,28.6582,111.043
10238,111.045,28.7561,1.99973,28.7582,0.00249966,28.7582,111.045
10239,111.045,28.7561,1.29487e-05,28.7582,1.61859e-08,28.7582,111.045
10240,111.045,28.7561,-7.94207e-06,28.7582,-9.92759e-09,28.7582,111.045
10241,111.05,28.7561,-4,15.8554,68.1411,28.5582,111.05
10242,111.057,28.7561,2,28.6582,0.0025,28.6582,111.057
10243,111.059,28.7561,2,28.7582,0.0025,28.7582,111.059
10244,111.059,28.7561,-7.939e-06,28.7582,-9.92375e-09,28.7582,111.059
10245,111.059,28.7561,-7.93902e-06,28.7582,-9.92378e-09,28.7582,111.059
10246,111.059,28.7561,1.6296e-05,28.7582,2.037e-08,28.7582,111.059
10247,111.059,28.7561,-7.93907e-06,28.7582,-9.92384e-09,28.7582,111.059
10248,111.059,28.7561,-7.93909e-06,28.7582,-9.92387e-09,28.7582,111.059
10249,111.056,28.7561,2,28.8582,-9.999e-09,28.8582,111.056
10250,111.051,28.7561,-7.98602e-06,28.8582,-9.98252e-09,28.8582,111.051
10251,111.046,28.7561,-7.43845e-06,28.8582,-9.29806e-09,28.8582,111.046
10252,111.041,28.7561,-7.46815e-06,28.8582,-9.33519e-09,28.8582,111.041
10253,111.036,28.7561,-7.43277e-06,28.8582,-9.29096e-09,28.8582,111.036
10254,111.031,28.7561,-7.42561e-06,28.8582,-9.28201e-09,28.8582,111.031
10255,111.026,28.7561,-7.98658e-06,28.8582,-9.98322e-09,28.8582,111.026
10256,111.021,28.7561,-7.35755e-06,28.8582,-9.19693e-09,28.8582,111.021
10257,111.015,28.7561,-7.47198e-06,28.8582,-9.33997e-09,28.8582,111.015
10258,111.01,28.7561,-7.98689e-06,28.8582,-9.98362e-09,28.8582,111.01
10259,111.01,28.7561,-4,15.744,68.1411,28.6582,111.01
10260,111.013,28.7561,1.99401,28.7579,0.00249252,28.7579,111.013
10261,111.01,28.7561,2,28.8579,-9.999e-09,28.8579,111.01
10262,111.005,28.7561,-7.98696e-06,28.8579,-9.9837e-09,28.8579,111.005
10263,111,28.7561,-7.47374e-06,28.8579,-9.3409e-09,28.8579,111
10264,110.992,28.7561,2,28.9579,-9.999e-09,28.9579,110.992
10265,110.982,28.7561,-7.99542e-06,28.9579,-9.993e-09,28.9579,110.982
10266,110.972,28.7561,-7.99446e-06,28.9579,-9.99307e-09,28.9579,110.972
10267,110.962,28.7561,-7.99451e-06,28.9579,-9.99314e-09,28.9579,110.962
10268,110.952,28.7561,-7.9113e-06,28.9579,-9.88912e-09,28.9579,110.952
10269,110.942,28.7561,-7.99462e-06,28.9579,-9.99327e-09,28.9579,110.942
10270,110.932,28.7561,-7.97438e-06,28.9579,-9.96797e-09,28.9579,110.932
10271,110.922,28.7561,-7.96909e-06,28.9579,-9.96137e-09,28.9579,110.922
10272,110.912,28.7561,-7.99477e-06,28.9579,-9.99346e-09,28.9579,110.912
10273,110.901,28.7561,-7.99481e-06,28.9579,-9.99352e-09,28.9579,110.901
10274,110.891,28.7561,-7.96724e-06,28.9579,-9.95905e-09,28.9579,110.891
10275,110.881,28.7561,-7.99491e-06,28.9579,-9.99364e-09,28.9579,110.881
10276,110.876,28.7561,-4,15.6054,68.1411,28.7579,110.876
10277,110.876,28.7561,-7.96325e-06,28.7579,-9.95407e-09,28.7579,110.876
10278,110.876,28.7561,-7.96326e-06,28.7579,-9.95408e-09,28.7579,110.876
10279,110.876,28.7561,0.205909,28.7682,-9.95762e-09,28.7682,110.876
10280,110.875,28.7561,-7.96827e-06,28.7682,-9.96033e-09,28.7682,110.875
10281,110.874,28.7561,2.17788e-06,28.7682,2.72235e-09,28.7682,110.874
10282,110.874,28.7561,2.21453e-06,28.7682,2.76817e-09,28.7682,110.874
10283,110.873,28.7561,-7.96837e-06,28.7682,-9.96047e-09,28.7682,110.873
10284,110.873,28.7561,-7.96841e-06,28.7682,-9.96051e-09,28.7682,110.873
10285,110.872,28.7561,-7.96845e-06,28.7682,-9.96056e-09,28.7682,110.872
10286,110.871,28.7561,-7.96848e-06,28.7682,-9.9606e-09,28.7682,110.871
10287,110.871,28.7561,-7.96852e-06,28.7682,-9.96065e-09,28.7682,110.871
10288,110.87,28.7561,-7.96855e-06,28.7682,-9.96069e-09,28.7682,110.87
10289,110.87,28.7561,-7.96859e-06,28.7682,-9.96074e-09,28.7682,110.87
10290,110.869,28.7561,2.59923e-06,28.7682,3.24903e-09,28.7682,110.869
10291,110.868,28.7561,-7.96866e-06,28.7682,-9.96083e-09,28.7682,110.868
10292,110.868,28.7561,-7.9687e-06,28.7682,-9.96087e-09,28.7682,110.868
10293,110.872,28.7561,-3.93782,28.5713,0.190523,28.5713,110.872
10294,110.879,28.7561,2,28.6713,0.0025,28.6713,110.879
10295,110.882,28.7561,0.796394,28.7111,0.000995492,28.7111,110.882
10296,110.884,28.7561,-7.86629e-06,28.7111,-9.83286e-09,28.7111,110.884
10297,110.887,28.7561,-7.86384e-06,28.7111,-9.8298e-09,28.7111,110.887
10298,110.889,28.7561,0.20591,28.7214,-9.86811e-09,28.7214,110.889
10299,110.89,28.7561,-7.91195e-06,28.7214,-9.88994e-09,28.7214,110.89
10300,110.892,28.7561,2.14694e-05,28.7214,2.68367e-08,28.7214,110.892
10301,110.894,28.7561,9.5005e-05,28.7214,2.98431e-08,28.7214,110.894
10302,110.895,28.7561,-7.9095e-06,28.7214,-9.88687e-09,28.7214,110.895
10303,110.897,28.7561,9.45841e-05,28.7214,2.93169e-08,28.7214,110.897
10304,110.899,28.7561,-7.90778e-06,28.7214,-9.88473e-09,28.7214,110.899
10305,110.901,28.7561,2.06238e-05,28.7214,2.57797e-08,28.7214,110.901
10306,110.902,28.7561,-7.90599e-06,28.7214,-9.88249e-09,28.7214,110.902
10307,110.904,28.7561,-7.90507e-06,28.7214,-9.88134e-09,28.7214,110.904
10308,110.906,28.7561,-7.90413e-06,28.7214,-9.88016e-09,28.7214,110.906
10309,110.908,28.7561,1.12244e-05,28.7214,1.40305e-08,28.7214,110.908
10310,110.909,28.7561,-7.90219e-06,28.7214,-9.87774e-09,28.7214,110.909
10311,110.911,28.7561,-7.90119e-06,28.7214,-9.87648e-09,28.7214,110.911
10312,110.913,28.7561,-7.90017e-06,28.7214,-9.87521e-09,28.7214,110.913
10313,110.914,28.7561,-7.89913e-06,28.7214,-9.8739e-09,28.7214,110.914
10314,110.916,28.7561,-7.89806e-06,28.7214,-9.87257e-09,28.7214,110.916
10315,110.918,28.7561,-7.89697e-06,28.7214,-9.87121e-09,28.7214,110.918
10316,110.92,28.7561,-7.89586e-06,28.7214,-9.86982e-09,28.7214,110.92
10317,110.921,28.7561,4.0263e-05,28.7214,5.03287e-08,28.7214,110.921
10318,110.923,28.7561,-7.89357e-06,28.7214,-9.86697e-09,28.7214,110.923
10319,110.925,28.7561,3.98383e-05,28.7214,4.97979e-08,28.7214,110.925
10320,110.927,28.7561,-7.89119e-06,28.7214,-9.86398e-09,28.7214,110.927
10321,110.928,28.7561,-7.88995e-06,28.7214,-9.86243e-09,28.7214,110.928
10322,110.93,28.7561,-7.88868e-06,28.7214,-9.86085e-09,28.7214,110.93
10323,110.934,28.7561,-1.85393,28.6287,0.193128,28.6287,110.934
10324,110.938,28.7561,1.99995,28.7287,0.00249993,28.7287,110.938
10325,110.939,28.7561,5.93882e-05,28.7287,7.42353e-08,28.7287,110.939
10326,110.941,28.7561,-7.91191e-06,28.7287,-9.88988e-09,28.7287,110.941
10327,110.942,28.7561,-7.91127e-06,28.7287,-9.88908e-09,28.7287,110.942
10328,110.943,28.7561,-7.91062e-06,28.7287,-9.88827e-09,28.7287,110.943
10329,110.945,28.7561,-7.90996e-06,28.7287,-9.88745e-09,28.7287,110.945
10330,110.946,28.7561,-7.90929e-06,28.7287,-9.88661e-09,28.7287,110.946
10331,110.948,28.7561,-7.90861e-06,28.7287,-9.88577e-09,28.7287,110.948
10332,110.949,28.7561,-7.90793e-06,28.7287,-9.88491e-09,28.7287,110.949
10333,110.95,28.7561,4.6467e-05,28.7287,5.80838e-08,28.7287,110.95
10334,110.952,28.7561,4.70407e-05,28.7287,5.88009e-08,28.7287,110.952
10335,110.953,28.7561,4.77265e-05,28.7287,5.96581e-08,28.7287,110.953
10336,110.954,28.7561,-7.9051e-06,28.7287,-9.88137e-09,28.7287,110.954
10337,110.956,28.7561,-7.90436e-06,28.7287,-9.88045e-09,28.7287,110.956
10338,110.957,28.7561,-7.9036e-06,28.7287,-9.8795e-09,28.7287,110.957
10339,110.958,28.7561,4.36407e-05,28.7287,5.45508e-08,28.7287,110.958
10340,110.96,28.7561,-7.90207e-06,28.7287,-9.87759e-09,28.7287,110.96
10341,110.961,28.7561,-7.90128e-06,28.7287,-9.8766e-09,28.7287,110.961
10342,110.963,28.7561,-7.90048e-06,28.7287,-9.87559e-09,28.7287,110.963
10343,110.964,28.7561,-7.89966e-06,28.7287,-9.87457e-09,28.7287,110.964
10344,110.965,28.7561,-7.89883e-06,28.7287,-9.87354e-09,28.7287,110.965
10345,110.967,28.7561,-7.89799e-06,28.7287,-9.87248e-09,28.7287,110.967
10346,110.968,28.7561,-7.89713e-06,28.7287,-9.87141e-09,28.7287,110.968
10347,110.969,28.7561,3.98753e-05,28.7287,4.98441e-08,28.7287,110.969
10348,110.971,28.7561,-7.89538e-06,28.7287,-9.86922e-09,28.7287,110.971
10349,110.972,28.7561,-7.89448e-06,28.7287,-9.86809e-09,28.7287,110.972
10350,110.974,28.7561,-7.89356e-06,28.7287,-9.86695e-09,28.7287,110.974
10351,110.975,28.7561,-7.89262e-06,28.7287,-9.86578e-09,28.7287,110.975
10352,110.976,28.7561,3.82739e-05,28.7287,4.78423e-08,28.7287,110.976
10353,110.978,28.7561,0.000109625,28.7288,4.81178e-08,28.7288,110.978
10354,110.979,28.7561,-7.88976e-06,28.7288,-9.8622e-09,28.7288,110.979
10355,110.98,28.7561,3.63697e-05,28.7288,4.54622e-08,28.7288,110.98
10356,110.982,28.7561,-7.88775e-06,28.7288,-9.85969e-09,28.7288,110.982
10357,110.983,28.7561,0.205929,28.7391,1.45256e-08,28.7391,110.983
10358,110.984,28.7561,-7.92324e-06,28.7391,-9.90405e-09,28.7391,110.984
10359,110.985,28.7561,1.98469e-05,28.7391,2.48086e-08,28.7391,110.985
10360,110.985,28.7561,-7.92264e-06,28.7391,-9.90329e-09,28.7391,110.985
10361,110.986,28.7561,-7.92233e-06,28.7391,-9.90291e-09,28.7391,110.986
10362,110.987,28.7561,-7.92202e-06,28.7391,-9.90253e-09,28.7391,110.987
10363,110.988,28.7561,0.20591,28.7493,-9.91689e-09,28.7493,110.988
10364,110.988,28.7561,-7.94119e-06,28.7493,-9.92649e-09,28.7493,110.988
10365,110.988,28.7561,3.10642e-05,28.7493,3.88302e-08,28.7493,110.988
10366,110.989,28.7561,-7.94105e-06,28.7493,-9.92631e-09,28.7493,110.989
10367,110.989,28.7561,-7.94098e-06,28.7493,-9.92623e-09,28.7493,110.989
10368,110.989,28.7561,3.02197e-05,28.7493,3.77746e-08,28.7493,110.989
10369,110.992,28.7561,-1.77956,28.6604,0.0450587,28.6604,110.992
10370,110.994,28.7561,1.81481,28.7511,0.00226852,28.7511,110.994
10371,111,28.7561,-4,15.848,68.1411,28.5511,111
10372,111.007,28.7561,2,28.6511,0.0025,28.6511,111.007
10373,111.01,28.7561,2,28.7511,0.0025,28.7511,111.01
10374,111.01,28.7561,-7.93899e-06,28.7511,-9.92374e-09,28.7511,111.01
10375,111.011,28.7561,-7.93893e-06,28.7511,-9.92367e-09,28.7511,111.011
10376,111.011,28.7561,2.91501e-05,28.7511,3.64376e-08,28.7511,111.011
10377,111.011,28.7561,-7.93883e-06,28.7511,-9.92353e-09,28.7511,111.011
10378,111.011,28.7561,-7.93877e-06,28.7511,-9.92346e-09,28.7511,111.011
10379,111.012,28.7561,-7.93871e-06,28.7511,-9.92339e-09,28.7511,111.012
10380,111.012,28.7561,-7.93866e-06,28.7511,-9.92332e-09,28.7511,111.012
10381,111.013,28.7561,-0.771033,28.7126,-9.83968e-09,28.7126,111.013
10382,111.015,28.7561,-3.82767e-06,28.7126,-4.78459e-09,28.7126,111.015
10383,111.017,28.7561,0.0178029,28.7134,2.22537e-05,28.7134,111.017
10384,111.02,28.7561,-0.0403058,28.7114,0.00157169,28.7114,111.02
10385,111.022,28.7561,0.0792196,28.7154,9.90245e-05,28.7154,111.022
10386,111.024,28.7561,0.000852428,28.7154,1.06554e-06,28.7154,111.024
10387,111.026,28.7561,-6.74168e-06,28.7154,-8.4271e-09,28.7154,111.026
10388,111.028,28.7561,-6.51464e-06,28.7154,-8.14329e-09,28.7154,111.028
10389,111.03,28.7561,-6.18763e-06,28.7154,-7.73454e-09,28.7154,111.03
10390,111.032,28.7561,0.0196479,28.7164,2.45599e-05,28.7164,111.032
10391,111.034,28.7561,0.00100927,28.7165,1.26159e-06,28.7165,111.034
10392,111.036,28.7561,-6.38729e-06,28.7165,-7.98411e-09,28.7165,111.036
10393,111.038,28.7561,0.0148497,28.7172,1.85621e-05,28.7172,111.038
10394,111.04,28.7561,-6.55533e-06,28.7172,-8.19416e-09,28.7172,111.04
10395,111.042,28.7561,-6.26396e-06,28.7172,-7.82995e-09,28.7172,111.042
10396,111.044,28.7561,-5.8254e-06,28.7172,-7.28175e-09,28.7172,111.044
10397,111.046,28.7561,-5.09047e-06,28.7172,-6.36309e-09,28.7172,111.046
10398,111.047,28.7561,0.034602,28.7189,4.32524e-05,28.7189,111.047
10399,111.049,28.7561,-6.7966e-06,28.7189,-8.49575e-09,28.7189,111.049
10400,111.051,28.7561,-6.61103e-06,28.7189,-8.26379e-09,28.7189,111.051
10401,111.053,28.7561,0.00129322,28.719,1.61652e-06,28.719,111.053
10402,111.055,28.7561,-6.09509e-06,28.719,-7.61886e-09,28.719,111.055
10403,111.057,28.7561,-5.58542e-06,28.719,-6.98177e-09,28.719,111.057
10404,111.059,28.7561,-4.70355e-06,28.719,-5.87944e-09,28.719,111.059
10405,111.06,28.7561,-0.0225675,28.7179,0.000935572,28.7179,111.06
10406,111.062,28.7561,0.0349411,28.7196,4.36763e-05,28.7196,111.062
10407,111.064,28.7561,-3.55795e-06,28.7196,-4.44744e-09,28.7196,111.064
10408,111.066,28.7561,6.02002e-07,28.7196,7.52502e-10,28.7196,111.066
10409,111.068,28.7561,0.000121993,28.7196,1.52491e-07,28.7196,111.068
10410,111.07,28.7561,0.00893158,28.7201,1.11645e-05,28.7201,111.07
10411,111.071,28.7561,0.00203354,28.7202,2.54193e-06,28.7202,111.071
10412,111.073,28.7561,0.0108514,28.7207,1.35642e-05,28.7207,111.073
10413,111.075,28.7561,2.65613e-05,28.7207,3.32017e-08,28.7207,111.075
10414,111.077,28.7561,0.00666822,28.7211,8.33528e-06,28.7211,111.077
10415,111.078,28.7561,0.128283,28.7275,0.000160353,28.7275,111.078
10416,111.08,28.7561,-7.60351e-06,28.7275,-9.50438e-09,28.7275,111.08
10417,111.079,28.7561,2,28.8275,-9.999e-09,28.8275,111.079
10418,111.075,28.7561,-7.97724e-06,28.8275,-9.97155e-09,28.8275,111.075
10419,111.077,28.7561,-4,15.794,68.1411,28.6275,111.077
10420,111.08,28.7561,2,28.7275,0.0025,28.7275,111.08
10421,111.079,28.7561,2,28.8275,-9.999e-09,28.8275,111.079
10422,111.076,28.7561,4.45774e-06,28.8275,5.57217e-09,28.8275,111.076
10423,111.072,28.7561,-7.97741e-06,28.8275,-9.97176e-09,28.8275,111.072
10424,111.069,28.7561,-7.97762e-06,28.8275,-9.97202e-09,28.8275,111.069
10425,111.065,28.7561,-7.97782e-06,28.8275,-9.97228e-09,28.8275,111.065
10426,111.062,28.7561,-7.97803e-06,28.8275,-9.97253e-09,28.8275,111.062
10427,111.058,28.7561,2.81731e-06,28.8275,3.52164e-09,28.8275,111.058
10428,111.054,28.7561,-7.97842e-06,28.8275,-9.97303e-09,28.8275,111.054
10429,111.051,28.7561,4.59301e-06,28.8275,5.74126e-09,28.8275,111.051
10430,111.047,28.7561,-7.97881e-06,28.8275,-9.97351e-09,28.8275,111.047
10431,111.044,28.7561,-7.97899e-06,28.8275,-9.97374e-09,28.8275,111.044
10432,111.04,28.7561,-7.97917e-06,28.8275,-9.97397e-09,28.8275,111.04
10433,111.037,28.7561,2.56001e-06,28.8275,3.20002e-09,28.8275,111.037
10434,111.033,28.7561,-7.97953e-06,28.8275,-9.97441e-09,28.8275,111.033
10435,111.029,28.7561,-7.9797e-06,28.8275,-9.97463e-09,28.8275,111.029
10436,111.026,28.7561,-7.97987e-06,28.8275,-9.97484e-09,28.8275,111.026
10437,111.022,28.7561,-7.98106e-06,28.8275,-9.97505e-09,28.8275,111.022
10438,111.019,28.7561,3.3001e-06,28.8275,4.12513e-09,28.8275,111.019
10439,111.02,28.7561,-4,28.6275,0.190446,28.6275,111.02
10440,111.024,28.7561,1.99992,28.7275,0.0024999,28.7275,111.024
10441,111.026,28.7561,-7.82634e-06,28.7275,-9.78293e-09,28.7275,111.026
10442,111.027,28.7561,-7.82372e-06,28.7275,-9.77965e-09,28.7275,111.027
10443,111.028,28.7561,-7.82102e-06,28.7275,-9.77628e-09,28.7275,111.028
10444,111.03,28.7561,-7.81824e-06,28.7275,-9.77279e-09,28.7275,111.03
10445,111.031,28.7561,-7.81536e-06,28.7275,-9.7692e-09,28.7275,111.031
10446,111.033,28.7561,-7.8124e-06,28.7275,-9.7655e-09,28.7275,111.033
10447,111.034,28.7561,-7.80934e-06,28.7275,-9.76167e-09,28.7275,111.034
10448,111.036,28.7561,-7.80617e-06,28.7275,-9.75771e-09,28.7275,111.036
10449,111.037,28.7561,5.44293e-05,28.7275,6.80366e-08,28.7275,111.037
10450,111.038,28.7561,-7.79957e-06,28.7275,-9.74946e-09,28.7275,111.038
10451,111.04,28.7561,-7.79607e-06,28.7275,-9.74509e-09,28.7275,111.04
10452,111.041,28.7561,5.96449e-05,28.7275,7.45561e-08,28.7275,111.041
10453,111.043,28.7561,-7.78876e-06,28.7275,-9.73595e-09,28.7275,111.043
10454,111.044,28.7561,-7.78487e-06,28.7275,-9.73108e-09,28.7275,111.044
10455,111.046,28.7561,-7.78083e-06,28.7275,-9.72604e-09,28.7275,111.046
10456,111.047,28.7561,-7.77664e-06,28.7275,-9.7208e-09,28.7275,111.047
10457,111.048,28.7561,-7.77229e-06,28.7275,-9.71536e-09,28.7275,111.048
10458,111.05,28.7561,-7.76776e-06,28.7275,-9.7097e-09,28.7275,111.05
10459,111.051,28.7561,-7.76305e-06,28.7275,-9.70381e-09,28.7275,111.051
10460,111.053,28.7561,-7.75814e-06,28.7275,-9.69768e-09,28.7275,111.053
10461,111.054,28.7561,-7.75303e-06,28.7275,-9.69129e-09,28.7275,111.054
10462,111.056,28.7561,0.00559277,28.7277,6.99096e-06,28.7277,111.056
10463,111.057,28.7561,-7.74965e-06,28.7277,-9.68706e-09,28.7277,111.057
10464,111.058,28.7561,-7.74422e-06,28.7277,-9.68027e-09,28.7277,111.058
10465,111.06,28.7561,-7.73855e-06,28.7277,-9.67319e-09,28.7277,111.06
10466,111.061,28.7561,-7.73262e-06,28.7277,-9.66578e-09,28.7277,111.061
10467,111.063,28.7561,-7.72642e-06,28.7277,-9.65803e-09,28.7277,111.063
10468,111.064,28.7561,-7.71993e-06,28.7277,-9.64991e-09,28.7277,111.064
10469,111.065,28.7561,9.08578e-05,28.7277,1.13572e-07,28.7277,111.065
10470,111.067,28.7561,-7.70614e-06,28.7277,-9.63268e-09,28.7277,111.067
10471,111.068,28.7561,-7.69863e-06,28.7277,-9.62329e-09,28.7277,111.068
10472,111.07,28.7561,0.000109435,28.7277,1.36794e-07,28.7277,111.07
10473,111.071,28.7561,0.000110533,28.7277,1.38167e-07,28.7277,111.071
10474,111.073,28.7561,-7.67414e-06,28.7277,-9.59268e-09,28.7277,111.073
10475,111.074,28.7561,-7.66489e-06,28.7277,-9.58111e-09,28.7277,111.074
10476,111.075,28.7561,0.000148775,28.7278,1.85968e-07,28.7278,111.075
10477,111.077,28.7561,0.000154486,28.7278,1.93108e-07,28.7278,111.077
10478,111.083,28.7561,-4,15.8956,68.1411,28.5278,111.083
10479,111.092,28.7561,2,28.6278,0.0025,28.6278,111.092
10480,111.096,28.7561,1.99998,28.7278,0.00249997,28.7278,111.096
10481,111.097,28.7561,-7.36972e-06,28.7278,-9.21214e-09,28.7278,111.097
10482,111.099,28.7561,-7.33418e-06,28.7278,-9.16772e-09,28.7278,111.099
10483,111.1,28.7561,6.40341e-05,28.7278,-8.87055e-09,28.7278,111.1
10484,111.102,28.7561,0.0423417,28.7299,5.29271e-05,28.7299,111.102
10485,111.103,28.7561,-7.5305e-06,28.7299,-9.41312e-09,28.7299,111.103
10486,111.104,28.7561,-7.51257e-06,28.7299,-9.39071e-09,28.7299,111.104
10487,111.106,28.7561,0.0502818,28.7324,3.52218e-07,28.7324,111.106
10488,111.107,28.7561,-7.65992e-06,28.7324,-9.57491e-09,28.7324,111.107
10489,111.108,28.7561,-7.65153e-06,28.7324,-9.56441e-09,28.7324,111.108
10490,111.109,28.7561,-7.64271e-06,28.7324,-9.55338e-09,28.7324,111.109
10491,111.11,28.7561,6.3497e-05,28.7324,-9.54191e-09,28.7324,111.11
10492,111.111,28.7561,-7.62386e-06,28.7324,-9.52982e-09,28.7324,111.111
10493,111.118,28.7561,-4,28.5324,3.72742,28.5324,111.118
10494,111.134,28.7561,-4,28.3324,3.72742,28.3324,111.134
10495,111.152,28.7561,2,28.4324,0.0025,28.4324,111.152
10496,111.166,28.7561,2,28.5324,0.0025,28.5324,111.166
10497,111.175,28.7561,2,28.6324,0.0025,28.6324,111.175
10498,111.186,28.7561,-4,28.4324,3.72742,28.4324,111.186
10499,111.2,28.7561,2,28.5324,0.0525,28.5324,111.2
10500,111.216,28.7561,-4,28.3324,3.72742,28.3324,111.216
10501,111.242,28.7561,-3.9958,28.1326,3.72743,28.1326,111.242
10502,111.271,28.7561,2,28.2326,3.73492,28.2326,111.271
10503,111.294,28.7561,2,28.3326,0.0024375,28.3326,111.294
10504,111.313,28.7561,2,28.4326,-9.999e-09,28.4326,111.313
10505,111.334,28.7561,-4,28.2326,3.72742,28.2326,111.334
10506,111.358,28.7561,2,28.3326,0.0025,28.3326,111.358
10507,111.377,28.7561,2,28.4326,0.0025,28.4326,111.377
10508,111.39,28.7561,2,28.5326,0.0025,28.5326,111.39
10509,111.399,28.7561,2,28.6326,0.0025,28.6326,111.399
10510,111.403,28.7561,2,28.7326,0.0025,28.7326,111.403
10511,111.402,28.7561,1.37326,28.8013,0.00171657,28.8013,111.402
10512,111.4,28.7561,-7.92736e-06,28.8013,-9.9092e-09,28.8013,111.4
10513,111.398,28.7561,-7.92806e-06,28.8013,-9.91008e-09,28.8013,111.398
10514,111.395,28.7561,-7.92876e-06,28.8013,-9.91094e-09,28.8013,111.395
10515,111.393,28.7561,-7.92943e-06,28.8013,-9.91179e-09,28.8013,111.393
10516,111.391,28.7561,-7.9301e-06,28.8013,-9.91262e-09,28.8013,111.391
10517,111.391,28.7561,-2.35559,28.6835,0.192501,28.6835,111.391
10518,111.393,28.7561,2,28.7835,0.0025,28.7835,111.393
10519,111.391,28.7561,-7.85642e-06,28.7835,-9.82053e-09,28.7835,111.391
10520,111.39,28.7561,-7.85809e-06,28.7835,-9.82261e-09,28.7835,111.39
10521,111.388,28.7561,8.39237e-05,28.7835,1.04905e-07,28.7835,111.388
10522,111.387,28.7561,-7.86134e-06,28.7835,-9.82668e-09,28.7835,111.387
10523,111.386,28.7561,-7.8629e-06,28.7835,-9.82862e-09,28.7835,111.386
10524,111.384,28.7561,-7.86441e-06,28.7835,-9.83052e-09,28.7835,111.384
10525,111.383,28.7561,9.15714e-05,28.7835,1.14464e-07,28.7835,111.383
10526,111.382,28.7561,-7.86739e-06,28.7835,-9.83424e-09,28.7835,111.382
10527,111.38,28.7561,-7.86881e-06,28.7835,-9.83602e-09,28.7835,111.38
10528,111.379,28.7561,0.000106028,28.7835,1.32535e-07,28.7835,111.379
10529,111.378,28.7561,-7.87161e-06,28.7835,-9.83951e-09,28.7835,111.378
10530,111.376,28.7561,0.000105505,28.7835,1.31881e-07,28.7835,111.376
10531,111.375,28.7561,0.00061661,28.7835,7.70763e-07,28.7835,111.375
10532,111.374,28.7561,-0.747883,28.7461,0.00311319,28.7461,111.374
10533,111.374,28.7561,0.709384,28.7816,0.00088673,28.7816,111.374
10534,111.373,28.7561,-7.86303e-06,28.7816,-9.82879e-09,28.7816,111.373
