Simulate Step number ,Current lidar reading,Estimated lead car speed from lidar reading,Acceleration command from MPC,Speed command from MPC,Distance command from MPC,Measure Speed,Update lidar reading
4121,72.6793,24.7561,-7.9792e-06,24.8461,-9.974e-09,24.8461,72.6793
4122,72.6748,24.7561,-7.97952e-06,24.8461,-9.9744e-09,24.8461,72.6748
4123,72.6703,24.7561,-7.97983e-06,24.8461,-9.97479e-09,24.8461,72.6703
4124,72.6658,24.7561,-7.98013e-06,24.8461,-9.97516e-09,24.8461,72.6658
4125,72.6613,24.7561,-7.98042e-06,24.8461,-9.97553e-09,24.8461,72.6613
4126,72.6568,24.7561,-7.98071e-06,24.8461,-9.97588e-09,24.8461,72.6568
4127,72.6523,24.7561,-7.98098e-06,24.8461,-9.97623e-09,24.8461,72.6523
4128,72.6528,24.7561,-4,24.8461,-7.22666e-09,24.6461,72.6528
4129,72.6558,24.7561,2,24.7461,0.0025,24.7461,72.6558
4130,72.6563,24.7561,-7.84824e-06,24.7461,-9.8103e-09,24.7461,72.6563
4131,72.6568,24.7561,-9.24824e-07,24.7461,-1.15603e-09,24.7461,72.6568
4132,72.6573,24.7561,-7.84627e-06,24.7461,-9.80783e-09,24.7461,72.6573
4133,72.6578,24.7561,-7.84526e-06,24.7461,-9.80657e-09,24.7461,72.6578
4134,72.6583,24.7561,-7.84423e-06,24.7461,-9.80529e-09,24.7461,72.6583
4135,72.6588,24.7561,-7.8432e-06,24.7461,-9.80399e-09,24.7461,72.6588
4136,72.6593,24.7561,-7.84214e-06,24.7461,-9.80268e-09,24.7461,72.6593
4137,72.6605,24.7561,-0.564198,4,60.3742,24.7179,72.6605
4138,72.6618,24.7561,0.501843,24.743,0.000627304,24.743,72.6618
4139,72.6625,24.7561,-7.79075e-06,24.743,-9.73843e-09,24.743,72.6625
4140,72.663,24.7561,0.0499922,24.7455,-9.76306e-09,24.7455,72.663
4141,72.6636,24.7561,-7.8251e-06,24.7455,-9.78137e-09,24.7455,72.6636
4142,72.6641,24.7561,-7.82371e-06,24.7455,-9.77964e-09,24.7455,72.6641
4143,72.6646,24.7561,-7.8223e-06,24.7455,-9.77787e-09,24.7455,72.6646
4144,72.6652,24.7561,-7.82086e-06,24.7455,-9.77608e-09,24.7455,72.6652
4145,72.6657,24.7561,1.11489e-06,24.7455,1.39361e-09,24.7455,72.6657
4146,72.6662,24.7561,-7.81793e-06,24.7455,-9.77241e-09,24.7455,72.6662
4147,72.6668,24.7561,-7.81642e-06,24.7455,-9.77052e-09,24.7455,72.6668
4148,72.6673,24.7561,-7.81489e-06,24.7455,-9.76861e-09,24.7455,72.6673
4149,72.6678,24.7561,-7.81333e-06,24.7455,-9.76666e-09,24.7455,72.6678
4150,72.6689,24.7561,-0.474692,24.7455,1.8531e-09,24.7217,72.6689
4151,72.6701,24.7561,0.421475,24.7428,0.000526844,24.7428,72.6701
4152,72.6708,24.7561,-1.20508e-05,24.7428,-9.68781e-09,24.7428,72.6708
4153,72.6715,24.7561,6.89591e-06,24.7428,8.61988e-09,24.7428,72.6715
4154,72.6721,24.7561,-7.74303e-06,24.7428,-9.67878e-09,24.7428,72.6721
4155,72.6728,24.7561,-7.73925e-06,24.7428,-9.67406e-09,24.7428,72.6728
4156,72.6734,24.7561,-7.73536e-06,24.7428,-9.6692e-09,24.7428,72.6734
4157,72.6741,24.7561,7.90911e-08,24.7428,9.88639e-11,24.7428,72.6741
4158,72.6748,24.7561,-7.72723e-06,24.7428,-9.65904e-09,24.7428,72.6748
4159,72.6754,24.7561,-7.72297e-06,24.7428,-9.65372e-09,24.7428,72.6754
4160,72.6761,24.7561,-7.71858e-06,24.7428,-9.64822e-09,24.7428,72.6761
4161,72.6768,24.7561,-7.71404e-06,24.7428,-9.64255e-09,24.7428,72.6768
4162,72.6774,24.7561,-7.70936e-06,24.7428,-9.63669e-09,24.7428,72.6774
4163,72.6781,24.7561,-7.70451e-06,24.7428,-9.63064e-09,24.7428,72.6781
4164,72.6788,24.7561,-7.69951e-06,24.7428,-9.62438e-09,24.7428,72.6788
4165,72.6794,24.7561,-7.69433e-06,24.7428,-9.61791e-09,24.7428,72.6794
4166,72.6801,24.7561,-7.68903e-06,24.7428,-9.61121e-09,24.7428,72.6801
4167,72.6807,24.7561,-7.68341e-06,24.7428,-9.60427e-09,24.7428,72.6807
4168,72.6814,24.7561,-7.67766e-06,24.7428,-9.59708e-09,24.7428,72.6814
4169,72.6821,24.7561,-7.67169e-06,24.7428,-9.58962e-09,24.7428,72.6821
4170,72.6827,24.7561,-7.6655e-06,24.7428,-9.58187e-09,24.7428,72.6827
4171,72.6834,24.7561,7.84164e-08,24.7428,9.80205e-11,24.7428,72.6834
4172,72.6841,24.7561,-7.6524e-06,24.7428,-9.5655e-09,24.7428,72.6841
4173,72.6847,24.7561,-7.64545e-06,24.7428,-9.55682e-09,24.7428,72.6847
4174,72.6854,24.7561,-7.63822e-06,24.7428,-9.54777e-09,24.7428,72.6854
4175,72.686,24.7561,-7.63068e-06,24.7428,-9.53836e-09,24.7428,72.686
4176,72.687,24.7561,-0.232202,24.7428,8.4907e-10,24.7312,72.687
4177,72.688,24.7561,0.204492,24.7414,0.000255615,24.7414,72.688
4178,72.6887,24.7561,-7.47582e-06,24.7414,-9.34478e-09,24.7414,72.6887
4179,72.6897,24.7561,-0.158982,24.7414,7.44009e-08,24.7335,72.6897
4180,72.6911,24.7561,-0.240613,24.7214,0.0496992,24.7214,72.6911
4181,72.6921,24.7561,0.600996,24.7515,0.000751245,24.7515,72.6921
4182,72.6923,24.7561,-7.82669e-06,24.7515,-9.78336e-09,24.7515,72.6923
4183,72.6932,24.7561,-0.512484,24.7515,1.76344e-10,24.7259,72.6932
4184,72.6941,24.7561,0.451019,24.7484,0.000563774,24.7484,72.6941
4185,72.6945,24.7561,-7.7681e-06,24.7484,-9.71012e-09,24.7484,72.6945
4186,72.6949,24.7561,-7.76633e-06,24.7484,-9.70791e-09,24.7484,72.6949
4187,72.6953,24.7561,-7.76454e-06,24.7484,-9.70567e-09,24.7484,72.6953
4188,72.6956,24.7561,-7.76271e-06,24.7484,-9.70339e-09,24.7484,72.6956
4189,72.696,24.7561,-7.76086e-06,24.7484,-9.70108e-09,24.7484,72.696
4190,72.6964,24.7561,-7.75898e-06,24.7484,-9.69873e-09,24.7484,72.6964
4191,72.6968,24.7561,-7.75707e-06,24.7484,-9.69634e-09,24.7484,72.6968
4192,72.6972,24.7561,-7.75513e-06,24.7484,-9.69391e-09,24.7484,72.6972
4193,72.6976,24.7561,-7.75316e-06,24.7484,-9.69145e-09,24.7484,72.6976
4194,72.6984,24.7561,-0.355164,24.8484,-9.999e-09,24.7306,72.6984
4195,72.6993,24.7561,0.311274,24.7462,0.000389092,24.7462,72.6993
4196,72.6998,24.7561,-7.66178e-06,24.7462,-9.57723e-09,24.7462,72.6998
4197,72.7003,24.7561,-4.74622e-07,24.7462,-5.93278e-10,24.7462,72.7003
4198,72.7007,24.7561,-7.65193e-06,24.7462,-9.56491e-09,24.7462,72.7007
4199,72.7012,24.7561,-7.64677e-06,24.7462,-9.55846e-09,24.7462,72.7012
4200,72.702,24.7561,-0.243484,0.00999999,0.00999999,24.734,72.702
4201,72.7034,24.7561,-0.243484,24.7446,0.000265116,24.7219,72.7034
4202,72.7043,24.7561,0.678848,24.7558,0.000848559,24.7558,72.7043
4203,72.7043,24.7561,-7.84705e-06,24.7558,-9.80882e-09,24.7558,72.7043
4204,72.7055,24.7561,-0.96614,24.7075,0.0487923,24.7075,72.7055
4205,72.708,24.7561,-0.0513246,24.8075,-9.999e-09,24.7049,72.708
4206,72.7089,24.7561,1.34801,24.7723,0.00168502,24.7723,72.7089
4207,72.7081,24.7561,-7.9234e-06,24.7723,-9.90425e-09,24.7723,72.7081
4208,72.7073,24.7561,-7.9238e-06,24.7723,-9.90475e-09,24.7723,72.7073
4209,72.7065,24.7561,-7.9242e-06,24.7723,-9.90525e-09,24.7723,72.7065
4210,72.7056,24.7561,-7.92459e-06,24.7723,-9.90574e-09,24.7723,72.7056
4211,72.7048,24.7561,-1.22255e-05,24.7723,-9.90622e-09,24.7723,72.7048
4212,72.7055,24.7561,-1.20438,9.23836,49.995,24.7121,72.7055
4213,72.7064,24.7561,1.06004,24.7651,0.00132506,24.7651,72.7064
4214,72.7058,24.7561,0.089092,9.24679,49.995,24.7696,72.7058
4215,72.7052,24.7561,-7.91776e-06,24.7696,-9.89719e-09,24.7696,72.7052
4216,72.7063,24.7561,-1.47532,24.6958,0.0481558,24.6958,72.7063
4217,72.7072,24.7561,1.67716,24.7797,0.00209645,24.7797,72.7072
4218,72.7059,24.7561,0.131856,24.7797,-5.90932e-09,24.7863,72.7059
4219,72.7044,24.7561,-7.94771e-06,24.7863,-9.93464e-09,24.7863,72.7044
4220,72.7044,24.7561,-1.19412,24.7265,-9.79376e-09,24.7265,72.7044
4221,72.7057,24.7561,0.130538,24.7331,0.0501632,24.7331,72.7057
4222,72.7065,24.7561,0.275999,24.7469,0.000344999,24.7469,72.7065
4223,72.707,24.7561,-7.61827e-06,24.7469,-9.52283e-09,24.7469,72.707
4224,72.7083,24.7561,-0.705025,24.7116,0.0614356,24.7116,72.7083
4225,72.7091,24.7561,1.09945,24.7666,0.00137431,24.7666,72.7091
4226,72.7086,24.7561,-3.95645e-06,24.7666,-4.94557e-09,24.7666,72.7086
4227,72.7081,24.7561,-7.90637e-06,24.7666,-9.88296e-09,24.7666,72.7081
4228,72.7076,24.7561,-7.90676e-06,24.7666,-9.88344e-09,24.7666,72.7076
4229,72.707,24.7561,-7.90714e-06,24.7666,-9.88393e-09,24.7666,72.707
4230,72.7065,24.7561,-7.90752e-06,24.7666,-9.8844e-09,24.7666,72.7065
4231,72.706,24.7561,-7.9079e-06,24.7666,-9.88488e-09,24.7666,72.706
4232,72.7055,24.7561,-7.90828e-06,24.7666,-9.88535e-09,24.7666,72.7055
4233,72.7049,24.7561,-7.90865e-06,24.7666,-9.88581e-09,24.7666,72.7049
4234,72.7044,24.7561,-4.00658e-06,24.7666,-5.00822e-09,24.7666,72.7044
4235,72.7056,24.7561,-1.3695,24.6981,0.0482881,24.6981,72.7056
4236,72.7065,24.7561,1.58488,24.7774,0.0019811,24.7774,72.7065
4237,72.7053,24.7561,0.125461,24.7774,-5.79806e-09,24.7836,72.7053
4238,72.7038,24.7561,0.125461,24.7836,-6.04336e-09,24.7899,72.7038
4239,72.7021,24.7561,-7.952e-06,24.7899,-9.94e-09,24.7899,72.7021
4240,72.7004,24.7561,-7.95233e-06,24.7899,-9.94041e-09,24.7899,72.7004
4241,72.6987,24.7561,-7.95265e-06,24.7899,-9.94081e-09,24.7899,72.6987
4242,72.697,24.7561,-7.95477e-06,24.7899,-9.94121e-09,24.7899,72.697
4243,72.6953,24.7561,-7.95329e-06,24.7899,-9.94161e-09,24.7899,72.6953
4244,72.6936,24.7561,-7.9536e-06,24.7899,-9.942e-09,24.7899,72.6936
4245,72.6919,24.7561,-7.9539e-06,24.7899,-9.94238e-09,24.7899,72.6919
4246,72.6902,24.7561,-7.9542e-06,24.7899,-9.94276e-09,24.7899,72.6902
4247,72.6885,24.7561,-7.9545e-06,24.7899,-9.94313e-09,24.7899,72.6885
4248,72.6868,24.7561,-7.9548e-06,24.7899,-9.9435e-09,24.7899,72.6868
4249,72.6851,24.7561,-7.95509e-06,24.7899,-9.94386e-09,24.7899,72.6851
4250,72.6835,24.7561,-7.95538e-06,24.7899,-9.94422e-09,24.7899,72.6835
4251,72.6818,24.7561,-1.22562e-05,24.7899,-9.94457e-09,24.7899,72.6818
4252,72.6801,24.7561,-7.95594e-06,24.7899,-9.94492e-09,24.7899,72.6801
4253,72.6784,24.7561,-7.95622e-06,24.7899,-9.94527e-09,24.7899,72.6784
4254,72.6767,24.7561,-7.95649e-06,24.7899,-9.94561e-09,24.7899,72.6767
4255,72.6776,24.7561,-2.0879,24.7899,-6.12625e-09,24.6855,72.6776
4256,72.6788,24.7561,1.84463,24.7777,0.00230579,24.7777,72.6788
4257,72.6776,24.7561,0.143456,24.7777,-5.87902e-09,24.7849,72.6776
4258,72.6761,24.7561,-7.9523e-06,24.7849,-9.94038e-09,24.7849,72.6761
4259,72.6797,24.7561,-3.98185,24.5858,0.270146,24.5858,72.6797
4260,72.6857,24.7561,2,24.6858,0.0025,24.6858,72.6857
4261,72.6868,24.7561,1.89426,24.7805,0.00236783,24.7805,72.6868
4262,72.6856,24.7561,-7.94551e-06,24.7805,-9.93188e-09,24.7805,72.6856
4263,72.6844,24.7561,-7.94581e-06,24.7805,-9.93227e-09,24.7805,72.6844
4264,72.6831,24.7561,-7.94612e-06,24.7805,-9.93264e-09,24.7805,72.6831
4265,72.6819,24.7561,-7.94641e-06,24.7805,-9.93302e-09,24.7805,72.6819
4266,72.6807,24.7561,-7.94671e-06,24.7805,-9.93339e-09,24.7805,72.6807
4267,72.6816,24.7561,-1.70193,24.7805,-5.94131e-09,24.6954,72.6816
4268,72.6828,24.7561,1.50317,24.7706,0.00187897,24.7706,72.6828
4269,72.682,24.7561,-7.93123e-06,24.7706,-9.91404e-09,24.7706,72.682
4270,72.6813,24.7561,-7.93152e-06,24.7706,-9.9144e-09,24.7706,72.6813
4271,72.6822,24.7561,-1.32097,24.7706,-5.56656e-09,24.7045,72.6822
4272,72.6834,24.7561,1.16667,24.7629,0.00145834,24.7629,72.6834
4273,72.683,24.7561,-7.91125e-06,24.7629,-9.88906e-09,24.7629,72.683
4274,72.6827,24.7561,-7.91147e-06,24.7629,-9.88934e-09,24.7629,72.6827
4275,72.6823,24.7561,-7.9117e-06,24.7629,-9.88962e-09,24.7629,72.6823
4276,72.682,24.7561,-7.91192e-06,24.7629,-9.8899e-09,24.7629,72.682
4277,72.6829,24.7561,-1.03188,24.7113,0.000202793,24.7113,72.6829
4278,72.684,24.7561,0.919616,24.7573,0.00114952,24.7573,72.684
4279,72.6839,24.7561,0.0793567,24.8573,-9.999e-09,24.7612,72.6839
4280,72.6836,24.7561,-7.90508e-06,24.7612,-9.88135e-09,24.7612,72.6836
4281,72.6845,24.7561,-0.948644,24.8161,0.00134778,24.7138,72.6845
4282,72.6856,24.7561,0.837528,24.7557,0.00104691,24.7557,72.6856
4283,72.6856,24.7561,-7.87603e-06,24.7557,-9.84503e-09,24.7557,72.6856
4284,72.6856,24.7561,-7.876e-06,24.7557,-9.845e-09,24.7557,72.6856
4285,72.6857,24.7561,-7.87597e-06,24.7557,-9.84496e-09,24.7557,72.6857
4286,72.6857,24.7561,-7.87594e-06,24.7557,-9.84493e-09,24.7557,72.6857
4287,72.6857,24.7561,-7.87591e-06,24.7557,-9.84489e-09,24.7557,72.6857
4288,72.6866,24.7561,-0.721984,24.7557,-3.46099e-09,24.7196,72.6866
4289,72.6877,24.7561,0.637048,24.7514,0.00079631,24.7514,72.6877
4290,72.6879,24.7561,-7.83652e-06,24.7514,-9.79565e-09,24.7514,72.6879
4291,72.6881,24.7561,-7.83599e-06,24.7514,-9.79499e-09,24.7514,72.6881
4292,72.6884,24.7561,-0.000203035,24.7514,-9.79424e-09,24.7514,72.6884
4293,72.6893,24.7561,-0.54043,24.7514,-7.22167e-10,24.7244,72.6893
4294,72.6903,24.7561,0.476501,24.7482,0.000595627,24.7482,72.6903
4295,72.6906,24.7561,3.09506e-06,24.7482,3.86882e-09,24.7482,72.6906
4296,72.6915,24.7561,-0.40146,9.25785,49.995,24.7281,72.6915
4297,72.6925,24.7561,0.353224,24.7458,0.00044153,24.7458,72.6925
4298,72.693,24.7561,-7.7023e-06,24.7458,-9.62787e-09,24.7458,72.693
4299,72.6935,24.7561,-7.69838e-06,24.7458,-9.62297e-09,24.7458,72.6935
4300,72.694,24.7561,-7.69435e-06,24.7458,-9.61794e-09,24.7458,72.694
4301,72.6946,24.7561,-7.69021e-06,24.7458,-9.61277e-09,24.7458,72.6946
4302,72.6951,24.7561,-6.4724e-07,24.7458,-8.0905e-10,24.7458,72.6951
4303,72.6956,24.7561,-7.68161e-06,24.7458,-9.60201e-09,24.7458,72.6956
4304,72.6961,24.7561,-7.67712e-06,24.7458,-9.5964e-09,24.7458,72.6961
4305,72.6966,24.7561,-0.000202872,24.7458,-9.59034e-09,24.7458,72.6966
4306,72.6974,24.7561,-0.263661,24.7458,-6.93352e-10,24.7326,72.6974
4307,72.6983,24.7561,0.230807,24.7441,0.000288753,24.7441,72.6983
4308,72.6989,24.7561,-7.53975e-06,24.7441,-9.42469e-09,24.7441,72.6989
4309,72.7025,24.7561,-2.36907,24.6257,0.283696,24.6257,72.7025
4310,72.7065,24.7561,2,24.7257,0.0525,24.7257,72.7065
4311,72.7094,24.7561,-1.08448,24.6715,0.214829,24.6715,72.7094
4312,72.7111,24.7561,2,24.7715,0.0025,24.7715,72.7111
4313,72.7103,24.7561,-7.92004e-06,24.7715,-9.90005e-09,24.7715,72.7103
4314,72.7115,24.7561,-1.50722,24.6961,0.048116,24.6961,72.7115
4315,72.7146,24.7561,-0.088818,24.7813,0.00213073,24.6917,72.7146
4316,72.7154,24.7561,1.89459,24.7864,0.00236823,24.7864,72.7154
4317,72.7139,24.7561,-7.94559e-06,24.7864,-9.93199e-09,24.7864,72.7139
4318,72.7124,24.7561,-7.94597e-06,24.7864,-9.93246e-09,24.7864,72.7124
4319,72.7109,24.7561,-7.94634e-06,24.7864,-9.93293e-09,24.7864,72.7109
4320,72.7093,24.7561,-4.85345e-06,24.7864,-6.06682e-09,24.7864,72.7093
4321,72.71,24.7561,-1.70183,24.7864,-6.84184e-09,24.7013,72.71
4322,72.7134,24.7561,-0.592434,24.6717,0.274382,24.6717,72.7134
4323,72.7152,24.7561,2,24.7717,0.0025,24.7717,72.7152
4324,72.7144,24.7561,-7.91838e-06,24.7717,-9.89798e-09,24.7717,72.7144
4325,72.717,24.7561,-2.74761,24.6343,0.21275,24.6343,72.717
4326,72.724,24.7561,-0.698716,24.5994,0.625573,24.5994,72.724
4327,72.7293,24.7561,2,24.6994,0.0025,24.6994,72.7293
4328,72.73,24.7561,1.71841,24.7853,0.00214802,24.7853,72.73
4329,72.7286,24.7561,-7.94004e-06,24.7853,-9.92505e-09,24.7853,72.7286
4330,72.729,24.7561,-1.5108,24.7853,-6.07039e-09,24.7097,72.729
4331,72.7296,24.7561,1.32692,24.7761,0.00165865,24.7761,72.7296
4332,72.7286,24.7561,-7.92228e-06,24.7761,-9.90285e-09,24.7761,72.7286
4333,72.7291,24.7561,-1.16205,24.7761,-5.6282e-09,24.718,72.7291
4334,72.7297,24.7561,1.01894,24.7689,0.00127367,24.7689,72.7297
4335,72.7291,24.7561,-1.21992e-05,24.7689,-9.87335e-09,24.7689,72.7291
4336,72.7284,24.7561,-7.89924e-06,24.7689,-9.87404e-09,24.7689,72.7284
4337,72.7278,24.7561,-7.89978e-06,24.7689,-9.87473e-09,24.7689,72.7278
4338,72.7283,24.7561,-0.897676,24.7689,-4.98867e-09,24.724,72.7283
4339,72.7289,24.7561,0.785611,24.7633,0.000982014,24.7633,72.7289
4340,72.7285,24.7561,-7.86839e-06,24.7633,-9.83549e-09,24.7633,72.7285
4341,72.7282,24.7561,-7.86892e-06,24.7633,-9.83615e-09,24.7633,72.7282
4342,72.7278,24.7561,-7.86945e-06,24.7633,-9.83681e-09,24.7633,72.7278
4343,72.7274,24.7561,-1.21705e-05,24.7633,-9.83746e-09,24.7633,72.7274
4344,72.7284,24.7561,-1.07229,24.7097,0.0486596,24.7097,72.7284
4345,72.7291,24.7561,1.32376,24.7759,0.0016547,24.7759,72.7291
4346,72.73,24.7561,-1.53089,24.6994,0.0480864,24.6994,72.73
4347,72.7307,24.7561,1.72379,24.7855,0.00215474,24.7855,72.7307
4348,72.7292,24.7561,-1.22408e-05,24.7855,-9.92528e-09,24.7855,72.7292
4349,72.7277,24.7561,-7.94067e-06,24.7855,-9.92584e-09,24.7855,72.7277
4350,72.7286,24.7561,-1.90244,24.6904,0.047622,24.6904,72.7286
4351,72.7294,24.7561,2,24.7904,0.0025,24.7904,72.7294
4352,72.7303,24.7561,-2.07238,24.6868,0.0474095,24.6868,72.7303
4353,72.7313,24.7561,2,24.7868,0.0025,24.7868,72.7313
4354,72.7297,24.7561,-7.94189e-06,24.7868,-9.92736e-09,24.7868,72.7297
4355,72.7301,24.7561,-1.55931,24.6045,0.270566,24.7088,72.7301
4356,72.7344,24.7561,-1.55931,9.31548,49.995,24.6309,72.7344
4357,72.7382,24.7561,2,24.7309,0.0025,24.7309,72.7382
4358,72.7387,24.7561,0.605428,24.7611,0.000756786,24.7611,72.7387
4359,72.7384,24.7561,-7.82916e-06,24.7611,-9.78645e-09,24.7611,72.7384
4360,72.7393,24.7561,-0.90677,24.7158,0.0488665,24.7158,72.7393
4361,72.7414,24.7561,-0.0472042,24.8158,-9.999e-09,24.7134,72.7414
4362,72.7419,24.7561,1.28265,24.7776,0.00160331,24.7776,72.7419
4363,72.7409,24.7561,-4.5087e-06,24.7776,-5.63588e-09,24.7776,72.7409
4364,72.7398,24.7561,-7.92024e-06,24.7776,-9.9003e-09,24.7776,72.7398
4365,72.7387,24.7561,-7.92082e-06,24.7776,-9.90102e-09,24.7776,72.7387
4366,72.7376,24.7561,-7.92138e-06,24.7776,-9.90173e-09,24.7776,72.7376
4367,72.7366,24.7561,-7.92194e-06,24.7776,-9.90243e-09,24.7776,72.7366
4368,72.7355,24.7561,-4.53205e-06,24.7776,-5.66506e-09,24.7776,72.7355
4369,72.7344,24.7561,-7.92304e-06,24.7776,-9.90379e-09,24.7776,72.7344
4370,72.7348,24.7561,-1.17358,24.8776,-9.999e-09,24.7189,72.7348
4371,72.7354,24.7561,1.02822,24.7703,0.00128527,24.7703,72.7354
4372,72.7347,24.7561,-7.89965e-06,24.7703,-9.87456e-09,24.7703,72.7347
4373,72.7339,24.7561,-7.90025e-06,24.7703,-9.87531e-09,24.7703,72.7339
4374,72.7332,24.7561,-7.90085e-06,24.7703,-9.87606e-09,24.7703,72.7332
4375,72.7325,24.7561,-7.90143e-06,24.7703,-9.87679e-09,24.7703,72.7325
4376,72.7318,24.7561,-7.90202e-06,24.7703,-9.87752e-09,24.7703,72.7318
4377,72.7311,24.7561,-4.05469e-06,24.7703,-5.06837e-09,24.7703,72.7311
4378,72.7304,24.7561,-7.90316e-06,24.7703,-9.87895e-09,24.7703,72.7304
4379,72.7297,24.7561,-7.90372e-06,24.7703,-9.87965e-09,24.7703,72.7297
4380,72.729,24.7561,-7.90427e-06,24.7703,-9.88034e-09,24.7703,72.729
4381,72.7282,24.7561,-7.90482e-06,24.7703,-9.88103e-09,24.7703,72.7282
4382,72.7275,24.7561,-7.94173e-06,24.7703,-9.88171e-09,24.7703,72.7275
4383,72.7285,24.7561,-1.33286,24.7037,0.0483339,24.7037,72.7285
4384,72.7292,24.7561,1.55112,24.7812,0.0019389,24.7812,72.7292
4385,72.7279,24.7561,-7.93355e-06,24.7812,-9.91694e-09,24.7812,72.7279
4386,72.7267,24.7561,-7.93401e-06,24.7812,-9.91752e-09,24.7812,72.7267
4387,72.7271,24.7561,-1.37147,24.7812,-5.9473e-09,24.7126,72.7271
4388,72.731,24.7561,-1.37147,24.7729,0.00150521,24.6441,72.731
4389,72.7341,24.7561,2,24.7441,0.0025,24.7441,72.7341
4390,72.7346,24.7561,0.0799198,24.7481,9.98997e-05,24.7481,72.7346
4391,72.735,24.7561,-6.64103e-06,24.7481,-8.30128e-09,24.7481,72.735
4392,72.7354,24.7561,-6.57507e-06,24.7481,-8.21884e-09,24.7481,72.7354
4393,72.7359,24.7561,-0.0485938,24.7481,8.42956e-08,24.7456,72.7359
4394,72.7364,24.7561,-0.0485938,24.7504,0.000118825,24.7432,72.7364
4395,72.7369,24.7561,0.130118,24.7497,0.000162647,24.7497,72.7369
4396,72.7372,24.7561,-7.18468e-06,24.7497,-8.98086e-09,24.7497,72.7372
4397,72.7376,24.7561,-7.16627e-06,24.7497,-8.95783e-09,24.7497,72.7376
4398,72.7385,24.7561,-0.48514,24.7255,0.0493936,24.7255,72.7385
4399,72.739,24.7561,0.810648,24.766,0.00101331,24.766,72.739
4400,72.7385,24.7561,-7.87262e-06,24.766,-9.84078e-09,24.766,72.7385
4401,72.738,24.7561,-7.8733e-06,24.766,-9.84163e-09,24.766,72.738
4402,72.7375,24.7561,-7.87397e-06,24.766,-9.84246e-09,24.766,72.7375
4403,72.737,24.7561,-7.87463e-06,24.766,-9.84329e-09,24.766,72.737
4404,72.7365,24.7561,-7.87529e-06,24.766,-9.84411e-09,24.766,72.7365
4405,72.736,24.7561,-7.87593e-06,24.766,-9.84492e-09,24.766,72.736
4406,72.7355,24.7561,-7.87657e-06,24.766,-9.84572e-09,24.766,72.7355
4407,72.735,24.7561,-3.18272e-06,24.766,-3.9784e-09,24.766,72.735
4408,72.7345,24.7561,-7.87784e-06,24.766,-9.8473e-09,24.766,72.7345
4409,72.734,24.7561,-7.87846e-06,24.766,-9.84807e-09,24.766,72.734
4410,72.7335,24.7561,-7.87907e-06,24.766,-9.84884e-09,24.766,72.7335
4411,72.7306,24.7561,1.99999,24.866,-9.95906e-09,24.866,72.7306
4412,72.7251,24.7561,-7.98235e-06,24.866,-9.97793e-09,24.866,72.7251
4413,72.7196,24.7561,-7.98263e-06,24.866,-9.97829e-09,24.866,72.7196
4414,72.7141,24.7561,-7.9829e-06,24.866,-9.97863e-09,24.866,72.7141
4415,72.7086,24.7561,-7.98317e-06,24.866,-9.97896e-09,24.866,72.7086
4416,72.7031,24.7561,-7.98342e-06,24.866,-9.97928e-09,24.866,72.7031
4417,72.7026,24.7561,-4,24.866,-8.71903e-09,24.666,72.7026
4418,72.7046,24.7561,2,24.766,0.0025,24.766,72.7046
4419,72.7041,24.7561,-7.90711e-06,24.766,-9.88389e-09,24.766,72.7041
4420,72.7036,24.7561,-7.90747e-06,24.766,-9.88434e-09,24.766,72.7036
4421,72.7031,24.7561,-3.95894e-06,24.766,-4.94868e-09,24.766,72.7031
4422,72.7026,24.7561,-7.90818e-06,24.766,-9.88523e-09,24.766,72.7026
4423,72.7021,24.7561,-7.90854e-06,24.766,-9.88567e-09,24.766,72.7021
4424,72.7016,24.7561,-7.90888e-06,24.766,-9.88611e-09,24.766,72.7016
4425,72.7011,24.7561,-7.90923e-06,24.766,-9.88654e-09,24.766,72.7011
4426,72.7019,24.7561,-0.992726,24.866,-9.999e-09,24.7163,72.7019
4427,72.7028,24.7561,0.873718,24.76,0.00109215,24.76,72.7028
4428,72.7026,24.7561,-7.88142e-06,24.76,-9.85178e-09,24.76,72.7026
4429,72.7024,24.7561,-7.88166e-06,24.76,-9.85207e-09,24.76,72.7024
4430,72.7022,24.7561,-7.88189e-06,24.76,-9.85236e-09,24.76,72.7022
4431,72.702,24.7561,-7.88212e-06,24.76,-9.85265e-09,24.76,72.702
4432,72.7018,24.7561,-7.88235e-06,24.76,-9.85294e-09,24.76,72.7018
4433,72.7016,24.7561,-7.88258e-06,24.76,-9.85322e-09,24.76,72.7016
4434,72.7014,24.7561,-7.88281e-06,24.76,-9.85351e-09,24.76,72.7014
4435,72.7021,24.7561,-0.765372,24.76,-3.91345e-09,24.7218,72.7021
4436,72.703,24.7561,0.672912,24.7554,0.000841141,24.7554,72.703
4437,72.703,24.7561,-7.84566e-06,24.7554,-9.80708e-09,24.7554,72.703
4438,72.7031,24.7561,-7.84559e-06,24.7554,-9.80699e-09,24.7554,72.7031
4439,72.7038,24.7561,-0.577132,24.7554,-1.69367e-09,24.7265,72.7038
4440,72.7047,24.7561,0.506421,24.7519,0.000633026,24.7519,72.7047
4441,72.7049,24.7561,-0.000202994,24.7519,-9.74271e-09,24.7519,72.7049
4442,72.7051,24.7561,-7.79332e-06,24.7519,-9.74165e-09,24.7519,72.7051
